"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"819","16716267","NUTM2A-AS1","728190","NUTM2A antisense RNA 1",-0.166633269701308,5.55176310971074,-0.416059032332376,0.681891586103216,0.815049343607477,-6.62369277195097
"820","16716302","ATAD1","84896","ATPase family AAA domain containing 1",-0.24933985798022,8.09185263351877,-0.606322198744555,0.551266250480623,0.720852926900337,-6.52433529097457
"821","16716341","ANKRD22","118932","ankyrin repeat domain 22",0.0151617223175977,4.76301863490603,0.0129974659096594,0.989761335662636,0.994262267026061,-6.71286208994701
"822","16716443","FLJ37201","283011","tigger transposable element derived 2 pseudogene",0.377251052834838,4.37887088653877,0.941403857440722,0.357968439855354,0.562558474862247,-6.26416824592844
"823","16716478","ANKRD1","27063","ankyrin repeat domain 1",-1.98335353399948,6.3518505614343,-1.33762554047048,0.196349141583451,0.389435649798383,-5.82674886936955
"824","16716507","PPP1R3C","5507","protein phosphatase 1 regulatory subunit 3C",-0.439852395440592,4.95421232063142,-0.555984129046271,0.584519756230243,0.744800816917431,-6.55411632781067
"825","16716525","CPEB3","22849","cytoplasmic polyadenylation element binding protein 3",0.998637642987839,5.27206930909291,2.58492065633157,0.0178832301697625,0.0774665270026579,-3.74241159354277
"826","16716547","IDE","3416","insulin degrading enzyme",0.0429840375295925,8.39582577232598,0.126466998654689,0.900651905615826,0.950375222521444,-6.70466927852377
"827","16716590","MYOF","26509","myoferlin",-1.95925220188292,9.14322982213876,-3.31913290988183,0.00349686374651196,0.0241188296143068,-2.20310445241169
"828","16716672","FRA10AC1","118924","FRA10A associated CGG repeat 1",0.194900727730095,6.06610888833392,0.461154131798573,0.649769486939443,0.792805411912458,-6.60340719282339
"829","16716782","PDLIM1","9124","PDZ and LIM domain 1",-2.27832087468508,8.77515848278272,-4.60219689406488,0.000181209332999002,0.00279896105899867,0.671880718432345
"830","16716870","TCTN3","26123","tectonic family member 3",-0.498571759037297,7.24796991975334,-1.39744719439971,0.177913879098273,0.365264687821103,-5.74950459658274
"831","16717005","PIK3AP1","118788","phosphoinositide-3-kinase adaptor protein 1",-0.743236780486045,5.66914241875495,-1.74766534355316,0.0961871327603596,0.250349427132768,-5.24451830667385
"832","16717156","EXOSC1","51013","exosome component 1",0.964319119757955,7.68740820991914,2.52967291480133,0.0201273724681212,0.084841839103291,-3.85159109404399
"833","16717176","MMS19","64210","MMS19 homolog, cytosolic iron-sulfur assembly component",0.180218620721353,7.03456951005749,0.512024554465507,0.614360632351517,0.767513377800072,-6.57807809835883
"834","16717224","MORN4","118812","MORN repeat containing 4",1.42020663566321,5.17204390417594,2.99700442218528,0.00723994550918143,0.0408216293491121,-2.89582491059531
"835","16717235","AVPI1","60370","arginine vasopressin induced 1",-0.593818992595166,7.51996648479536,-0.975938614071896,0.340999036500714,0.546728474701438,-6.23143368533581
"836","16717359","GOT1","2805","glutamic-oxaloacetic transaminase 1",1.10659356276989,8.45591624632546,3.77421641482962,0.00122866276419762,0.0111204965452825,-1.1953169482055
"837","16717412","DNMBP","23268","dynamin binding protein",-1.07034937626258,6.54616968347341,-2.15051301285986,0.0441985144737056,0.147120440272012,-4.56618053844689
"838","16717452","ERLIN1","10613","ER lipid raft associated 1",-1.36102792972495,7.95326980469188,-4.1381994580579,0.000529062626294413,0.00598149842099182,-0.376131550642475
"839","16717498","CWF19L1","55280","CWF19 like cell cycle control factor 1",-0.124627940294561,6.83943932417982,-0.251093087290253,0.804358345181652,0.889821860333634,-6.68034842635918
"840","16717522","BLOC1S2","282991","biogenesis of lysosomal organelles complex 1 subunit 2",0.453648696532605,6.69400038993955,0.814487148986461,0.425161626202072,0.622510792258486,-6.37513425935336
"841","16717869","LDB1","8861","LIM domain binding 1",-1.10112886301551,8.23784391752553,-3.19144287196307,0.00467404060743288,0.0299558729914068,-2.48028988398774
"842","16717986","NT5C2","22978","5'-nucleotidase, cytosolic II",-0.167173054775857,8.70642006977515,-0.540066463445891,0.595241050641724,0.75407895903399,-6.56301393745162
"843","16718317","XPNPEP1","7511","X-prolyl aminopeptidase 1",0.838377774038767,6.77621026417796,2.85499156300068,0.00992690116048504,0.0509508655506954,-3.19339307696692
"844","16718370","SMNDC1","10285","survival motor neuron domain containing 1",0.339684972112206,7.44252522515273,0.932907952905452,0.362229528987045,0.565473380957238,-6.27205658628744
"845","16718395","BBIP1","92482","BBSome interacting protein 1",0.587047763662874,6.40422845240057,1.29933617984019,0.208920047299935,0.405753810871775,-5.87471653872478
"846","16718473","ZDHHC6","64429","zinc finger DHHC-type containing 6",0.17399918341636,8.01379628972878,0.428586994309224,0.672901741606851,0.808564827166966,-6.61826238304869
"847","16718592","AFAP1L2","84632","actin filament associated protein 1 like 2",-0.482307415299203,4.6076426331504,-1.07837230047653,0.293973729759153,0.502439061127696,-6.1281104706988
"848","16718622","ABLIM1","3983","actin binding LIM protein 1",0.0934840273326172,7.01008071185399,0.219658486653279,0.828410887181717,0.906375729573612,-6.68799067665115
"849","16718670","GFRA1","2674","GDNF family receptor alpha 1",-0.164388373481997,4.87524727106463,-0.368955549813318,0.716120327677322,0.840840784460524,-6.64269205579725
"850","16718800","RAB11FIP2","22841","RAB11 family interacting protein 2",0.695783328234618,7.55745383507841,1.30705705632651,0.206335752494985,0.402278296716148,-5.86513777179757
"851","16718840","CACUL1","143384","CDK2 associated cullin domain 1",0.651396696553349,7.98440999452802,2.36920709086497,0.0282348258695859,0.108547937378331,-4.16181276964282
"852","16718938","RGS10","6001","regulator of G protein signaling 10",-0.696784167233448,5.87704855051544,-1.32678481431414,0.199846238110996,0.39382696818519,-5.84044759817534
"853","16719025","FGFR2","2263","fibroblast growth factor receptor 2",-0.822294117156841,5.0205563156655,-1.15943489247322,0.260223042122321,0.466049977453694,-6.03989089949104
"854","16719088","NSMCE4A","54780","NSE4 homolog A, SMC5-SMC6 complex component",-0.652648683211409,6.54766857347936,-1.30193427213256,0.208047618041872,0.404656614459214,-5.87149857111227
"855","16719149","C10orf88","80007","chromosome 10 open reading frame 88",1.14580407699571,6.99710251376973,3.11384678792709,0.00556964008553916,0.0335606517974796,-2.64714444377143
"856","16719159","IKZF5","64376","IKAROS family zinc finger 5",1.18306646701718,7.4700768649293,3.56680985399478,0.00198253036675871,0.0157930385148575,-1.65779695022361
"857","16719217","CHST15","51363","carbohydrate sulfotransferase 15",0.307800708726517,6.58559602890907,0.354046019723693,0.727088398955363,0.848119422997038,-6.64823758528381
"858","16719262","FAM53B","9679","family with sequence similarity 53 member B",-0.386645172839983,5.95925704018849,-0.997414906095618,0.330730500311675,0.536413948885728,-6.21053840572639
"859","16719292","CTBP2","1488","C-terminal binding protein 2",-0.377323839608545,6.01466609252825,-1.11205214493965,0.2795836409,0.487973569528383,-6.09213898977653
"860","16719515","MKI67","4288","marker of proliferation Ki-67",-4.09966382512841,8.71468121417776,-10.4707114684191,1.81801624469338e-09,1.12296440979219e-06,11.9025771972502
"861","16719562","EBF3","253738","EBF transcription factor 3",0.133371022930882,4.15069890886622,0.188301966887476,0.852577798823079,0.922236053962824,-6.69460182779449
"862","16719644","BNIP3","664","BCL2 interacting protein 3",0.714684616453437,5.19442777927976,0.613201022897993,0.546800997141112,0.718861394196289,-6.52007256692868
"863","16719976","RIC8A","60626","RIC8 guanine nucleotide exchange factor A",0.216663089404308,6.43382903816472,0.670211895233675,0.510550643974175,0.691097148189688,-6.48296967838861
"864","16720049","PGGHG","80162","protein-glucosylgalactosylhydroxylysine glucosidase",-0.778400077999587,5.55362643597133,-1.48931934713486,0.152334729428649,0.332018058840844,-5.62555365221415
"865","16720077","IFITM2","10581","interferon induced transmembrane protein 2",-3.02533153123782,7.00387183001349,-3.27559283040815,0.00386136661654493,0.0257479006396183,-2.2979617347063
"866","16720085","IFITM1","8519","interferon induced transmembrane protein 1",-2.73978059482221,8.33077997784069,-7.77912455405325,2.06798461016414e-07,2.56742240280755e-05,7.33254085249748
"867","16720139","PKP3","11187","plakophilin 3",-0.188406780101579,6.50415972194514,-0.617568618709246,0.543975910130272,0.716595940361285,-6.51734201673312
"868","16720268","EPS8L2","64787","EPS8 like 2",-0.528230979511465,6.2787544853046,-1.42974418786287,0.168553266060565,0.353435465480725,-5.70665556019227
"869","16720307","TMEM80","283232","transmembrane protein 80",-0.600056473685711,5.96950549282587,-1.23459376192937,0.231593424161179,0.433291080745111,-5.95315008344763
"870","16720318","TALDO1","6888","transaldolase 1",-0.887319668860513,6.47916502264531,-2.78358980822721,0.0116169118793099,0.0569592251608487,-3.34083779517716
"871","16720885","CD81","975","CD81 molecule",-0.825704693728102,5.9654615895988,-3.84896907888011,0.00103360239348638,0.00978576079013008,-1.02768874306956
"872","16721126","RRM1","6240","ribonucleotide reductase catalytic subunit M1",-1.30848323583442,8.02058783152624,-4.85993300476237,0.000100392513782299,0.00181417503891762,1.25159235439421
"873","16721393","TIMM10B","26515","translocase of inner mitochondrial membrane 10B",1.26389245028917,8.50035254998482,2.98022636058149,0.0075164501246138,0.0418428441793222,-2.93126108686617
"874","16721401","DNHD1","144132","dynein heavy chain domain 1",1.06252469897279,5.05384394929315,2.44548798185108,0.0240611025529264,0.0964426778932589,-4.01566697887663
"875","16721535","ZNF215","7762","zinc finger protein 215",0.681583048948829,4.43762852038464,0.622578958368895,0.54074474178488,0.714047842854607,-6.51418669563098
"876","16721593","PPFIBP2","8495","PPFIA binding protein 2",-0.0276319025528196,5.7570290183193,-0.0551459175897238,0.956581028063852,0.978189318594406,-6.71137464426904
"877","16721732","SNORA3B","677826","small nucleolar RNA, H/ACA box 3B",0.325013362471951,8.0340601852674,0.736228005827427,0.470321039866178,0.65901031565576,-6.43608520807628
"878","16721746","AKIP1","56672","A-kinase interacting protein 1",-0.881535226708154,6.09874293822968,-2.78925434555604,0.0114733700340033,0.0565080649878306,-3.32919707970826
"879","16721759","TMEM9B-AS1","493900","TMEM9B antisense RNA 1",0.821655255480411,5.58232596586314,1.45343723511572,0.161942809318091,0.345009813620562,-5.67471904765821
"880","16721835","WEE1","7465","WEE1 G2 checkpoint kinase",-2.02346279174154,7.78333298981738,-3.17124977278471,0.00489260137496728,0.0308070019591241,-2.52383350040134
"881","16721861","SWAP70","23075","switching B cell complex subunit SWAP70",-0.856570121072793,7.15357010008314,-2.0122504193009,0.0581553572081959,0.178679709270367,-4.80945647190461
"882","16721905","ADM","133","adrenomedullin",-0.556069003649388,6.24433057145359,-0.987195294942773,0.335589669868039,0.541220595032278,-6.22053280094998
"883","16721965","CTR9","9646","CTR9 homolog, Paf1/RNA polymerase II complex component",0.654887760497141,7.91418260162768,1.70499493725489,0.104011226934096,0.262723175902629,-5.3105968680819
"884","16722081","MICAL2","9645","microtubule associated monooxygenase, calponin and LIM domain containing 2",-0.926319110758755,6.29871384666147,-1.48736409680252,0.152845972206489,0.332801620489312,-5.62825730061634
"885","16722162","PARVA","55742","parvin alpha",-0.885148755253821,7.23955038090719,-1.63170030372983,0.11872224832901,0.28427670815316,-5.42126500302046
"886","16722189","TEAD1","7003","TEA domain transcription factor 1",-1.76798608159242,8.04185304704719,-4.25003809431881,0.000408397265753312,0.00494890241004934,-0.123475874401397
"887","16722299","PDE3B","5140","phosphodiesterase 3B",-0.422114041051764,4.0384988954256,-0.35082688257594,0.729464564237825,0.849987043152982,-6.6494052979068
"888","16722324","CALCB","797","calcitonin related polypeptide beta",0.213621857371838,4.24086973259102,0.693081982399163,0.496397574592659,0.68104588007083,-6.46720112185055
"889","16722405","OR7E14P","10819","olfactory receptor family 7 subfamily E member 14 pseudogene",-1.41649926225371,4.753956360877,-3.6350581936583,0.00169415460693853,0.0142006844759943,-1.50610259062833
"890","16722445","NCR3LG1","374383","natural killer cell cytotoxicity receptor 3 ligand 1",0.710900427722991,6.02897393793429,1.09762883247734,0.285681819917641,0.495201890162824,-6.10766321060456
"891","16722562","SAA1","6288","serum amyloid A1",-0.589995306833195,4.64398182058216,-2.15046020682881,0.0442032082701774,0.147120440272012,-4.56627537098302
"892","16722603","LDHA","3939","lactate dehydrogenase A",-1.97121174793993,6.57465309540342,-4.86272025303622,9.97558887137846e-05,0.00180824723894408,1.25784295971039
"893","16722684","ZDHHC13","54503","zinc finger DHHC-type containing 13",-0.765611730834366,6.92552899594729,-1.96152785216077,0.0641935343984159,0.19025231524678,-4.8960801596664
"894","16722720","NAV2","89797","neuron navigator 2",-0.509699576574265,5.88860739568596,-1.3562642369277,0.190449683330617,0.381711518828954,-5.8029804620285
"895","16722787","HTATIP2","10553","HIV-1 Tat interactive protein 2",-0.167032296589253,6.69747616877502,-0.332058930299102,0.743373018066138,0.856786557869187,-6.65600340516576
"896","16723120","METTL15","196074","methyltransferase like 15",-0.341196469404329,5.2105402116678,-0.621844794951353,0.541217556414951,0.714242182352662,-6.51465057553925
"897","16723175","ARL14EP","120534","ADP ribosylation factor like GTPase 14 effector protein",0.994600603965477,7.52934812326105,2.50099701362304,0.0213940654417957,0.0888718122519039,-3.90779754932846
"898","16723207","DNAJC24","120526","DnaJ heat shock protein family (Hsp40) member C24",0.879049958608079,6.00541931121491,2.06012018049054,0.0529284299380932,0.167598204520045,-4.72638867013651
"899","16723228","ELP4","26610","elongator acetyltransferase complex subunit 4",0.746984775680807,7.38695849192504,1.4979761689276,0.150088046439887,0.328864250940545,-5.61354950495143
"900","16723246","RCN1","5954","reticulocalbin 1",0.300484428624848,7.71192726999519,0.680796597577801,0.503972186356688,0.687385192856729,-6.47573437271313
"901","16723294","EIF3M","10480","eukaryotic translation initiation factor 3 subunit M",0.45173386548038,9.7117402631095,1.46451735339109,0.158924577892256,0.340626619716953,-5.65963932832486
"902","16723318","PRRG4","79056","proline rich and Gla domain 4",-0.527926391164758,7.0819424987535,-0.93608536467503,0.360631914927022,0.564318192680096,-6.26911404203272
"903","16723326","QSER1","79832","glutamine and serine rich 1",-0.754069291540622,7.84192894544362,-2.11103857976941,0.0478363451826171,0.155900520704121,-4.63667080346957
"904","16723353","DEPDC7","91614","DEP domain containing 7",-0.267923441662532,4.59176309976165,-0.304146135949089,0.764225227561723,0.86843464171914,-6.66515289638502
"905","16723369","TCP11L1","55346","t-complex 11 like 1",1.18324536968025,6.01049276459731,2.83402920883722,0.0103969519895641,0.0527869938976324,-3.2368387390723
"906","16723393","LINC00294","283267","long intergenic non-protein coding RNA 294",1.57342054092001,6.71856435188465,3.00747147758876,0.00707245191848623,0.0400488241167293,-2.87368184542119
"907","16723569","EHF","26298","ETS homologous factor",-1.1431088188371,7.05817066235755,-1.06229659422176,0.301028124695236,0.507872790996188,-6.14493444093228
"908","16723593","PDHX","8050","pyruvate dehydrogenase complex component X",0.708385588657,7.51204267958236,1.41469700695754,0.172863685045498,0.358796879532457,-5.72671781324405
"909","16723653","CD44","960","CD44 molecule (Indian blood group)",-2.31675226378083,5.66900245178363,-2.62837409479793,0.016286265620863,0.0725551729755049,-3.65574390555518
"910","16723662","FJX1","24147","four-jointed box kinase 1",-0.465377780274686,6.8226482534446,-0.345246140772821,0.733590550845305,0.852538801995003,-6.65140470496417
"911","16723673","TRIM44","54765","tripartite motif containing 44",0.372931583061902,8.59220080491972,0.907692915314272,0.375076895661619,0.577446414004083,-6.29508296811786
"912","16723680","LDLRAD3","143458","low density lipoprotein receptor class A domain containing 3",-1.30505052578526,6.19346935254139,-1.35142599675204,0.191967389877287,0.383491110644329,-5.8091764205661
"913","16723695","MIR3973","100616311","microRNA 3973",-1.00133510700062,4.66616321045735,-1.55768325823217,0.135324817836368,0.308109792859274,-5.52926926761089
"914","16723697","PRR5L","79899","proline rich 5 like",-0.322754981557741,5.16285865940081,-0.55429324500941,0.585654038477174,0.745522068713446,-6.555073381139
"915","16723944","ALKBH3","221120","alkB homolog 3, alpha-ketoglutaratedependent dioxygenase",0.347725572546993,6.81752836005683,0.819154996147439,0.422556841502825,0.619938465348626,-6.3713167562402
"916","16724031","EXT2","2132","exostosin glycosyltransferase 2",-1.03050527740223,7.5814487696803,-3.73280719197317,0.00135203505340666,0.011941463961632,-1.28798384861439
"917","16724061","CD82","3732","CD82 molecule",-0.50735507398153,5.88933628867064,-1.3514903120279,0.191947152136799,0.383491110644329,-5.80909417698747
"918","16724235","LARGE2","120071","LARGE xylosyl- and glucuronyltransferase 2",-0.608834748372209,6.60085970464753,-1.30885957943098,0.205736037430108,0.401823427215825,-5.86289466275787
"919","16724269","CREB3L1","90993","cAMP responsive element binding protein 3 like 1",-0.684980034296993,5.16876201138098,-1.07630675600979,0.294873393782916,0.503181258063171,-6.13028471012646
"920","16724346","MDK","4192","midkine",-1.39400599212363,7.46310959336786,-3.00971346215864,0.00703706585666661,0.039917149428333,-2.86893535729026
"921","16724471","DDB2","1643","damage specific DNA binding protein 2",-1.14735098523067,6.85860990988625,-2.36724433435311,0.0283506087498779,0.108837226122635,-4.16554018625044
"922","16724593","PTPMT1","114971","protein tyrosine phosphatase mitochondrial 1",-1.29989486796992,7.03602251777902,-4.96786618173992,7.8506562052728e-05,0.00154170128689963,1.49328783810784
"923","16724633","PTPRJ","5795","protein tyrosine phosphatase receptor type J",-3.06288329287756,7.7850795120138,-6.20191613252622,5.12538640979972e-06,0.000253571748695354,4.18074637153738
"924","16724715","TRIM48","79097","tripartite motif containing 48",0.0222166694158052,3.02164773902783,0.0732159067980366,0.94237707820176,0.971181624898323,-6.7101735663878
"925","16725041","FAM111B","374393","family with sequence similarity 111 member B",-4.71716550787616,6.96781445486047,-10.426787150938,1.95055224657022e-09,1.12296440979219e-06,11.8356771975646
"926","16725049","FAM111A","63901","family with sequence similarity 111 member A",-0.306962726735446,7.38211263485673,-0.589060086379719,0.562556113849042,0.729095770952668,-6.53482840446668
"927","16725065","DTX4","23220","deltex E3 ubiquitin ligase 4",-1.57221514295699,6.09643206372142,-3.67276115817547,0.00155306835149676,0.0132030875359802,-1.42208305147364
"928","16725112","STX3","6809","syntaxin 3",0.108121115256548,6.98007592978918,0.133699632048023,0.895004714819107,0.947719829982254,-6.70369554736613
"929","16725393","TMEM109","79073","transmembrane protein 109",-1.54871484631823,7.80762623169452,-3.25469861056684,0.00404923189267862,0.0268047745008303,-2.34335999496308
"930","16725589","TMEM138","51524","transmembrane protein 138",-0.156563787175497,6.59204965983074,-0.35434383754815,0.726868711018673,0.848108351808397,-6.64812902249947
"931","16725619","SDHAF2","54949","succinate dehydrogenase complex assembly factor 2",0.436917456982277,6.96607532905163,1.46557017191955,0.158640191372733,0.340460684681207,-5.65820170674704
"932","16725670","DAGLA","747","diacylglycerol lipase alpha",-0.68613836078952,5.71197279961502,-1.31452437737462,0.203860194641138,0.399015791787373,-5.85582840953609
"933","16725742","FADS2","9415","fatty acid desaturase 2",0.0312810059230246,5.19555547601342,0.0741393679210957,0.941651678652806,0.970866193283526,-6.71010310777671
"934","16725806","INCENP","3619","inner centromere protein",-1.84878756470666,6.78757415122058,-6.30940644283066,4.07533838230869e-06,0.000219801037340911,4.40650460519059
"935","16726081","PLAAT4","5920","phospholipase A and acyltransferase 4",-0.772216870777543,5.01853542896925,-1.65659136481441,0.113539989890184,0.277316080737616,-5.38408987668972
"936","16726115","SPINDOC","144097","spindlin interactor and repressor of chromatin binding",-0.977202931919627,6.14071104524001,-3.84169604605124,0.00105114185081596,0.00988075218755133,-1.04401595960255
"937","16726164","NAA40","79829","N(alpha)-acetyltransferase 40, NatD catalytic subunit",-0.346089402020345,6.60796865451051,-0.819936641933577,0.422121649106563,0.619714513860148,-6.37067551399699
"938","16726183","COX8A","1351","cytochrome c oxidase subunit 8A",-0.598527050027407,9.8860753160045,-2.21106482469233,0.03910529428965,0.135641980192882,-4.45651376700167
"939","16726293","DNAJC4","3338","DnaJ heat shock protein family (Hsp40) member C4",1.28940974764476,5.87862796708048,4.50290986658275,0.000227742667812879,0.00327296176416607,0.447858769548096
"940","16726311","VEGFB","7423","vascular endothelial growth factor B",0.0933025734262545,7.0576239682084,0.245589085979302,0.808556142300715,0.892368234877341,-6.68175980416245
"941","16726336","PLCB3","5331","phospholipase C beta 3",-1.19112262045314,7.48334434247468,-2.81835217965365,0.0107623472651187,0.0538936415559219,-3.26924516869062
"942","16726489","RPS6KA4","8986","ribosomal protein S6 kinase A4",-0.932737724500116,5.69724882619999,-4.28956096871348,0.000372717508684524,0.00466251180065432,-0.0341573610932482
"943","16726572","PPP2R5B","5526","protein phosphatase 2 regulatory subunit B'beta",1.32905178974996,5.53479897973334,4.28215053422086,0.000379160145509744,0.00471620748100967,-0.0509048552157925
"944","16726633","ZFPL1","7542","zinc finger protein like 1",1.460405990295,5.94884135201143,4.29493000840016,0.00036811850346357,0.00462255678013414,-0.0220233153478633
"945","16726680","TM7SF2","7108","transmembrane 7 superfamily member 2",-0.431173272917351,5.3152164823447,-1.27089524341724,0.218658026392525,0.417802139386071,-5.90958934532899
"946","16726707","MRPL49","740","mitochondrial ribosomal protein L49",0.549337586742372,7.29359152522469,1.41987577558288,0.17137025009041,0.357239356993307,-5.71983241828813
"947","16726734","CAPN1","823","calpain 1",-1.36756884351111,7.34608617934509,-3.35302451347453,0.00323666214213405,0.0227291749148794,-2.12903900210269
"948","16726832","DPF2","5977","double PHD fingers 2",-0.363559607362138,6.90621384888644,-1.18634682335226,0.249681415873447,0.454365808097604,-6.00937182524876
"949","16726880","NEAT1","283131","nuclear paraspeckle assembly transcript 1",0.131742134613223,11.2059754346995,0.298004730200955,0.768838652688041,0.870228627484145,-6.6670592778883
"950","16726895","SCYL1","57410","SCY1 like pseudokinase 1",1.40281395388824,7.62309913422597,5.78694329935147,1.25885873995299e-05,0.000438269339094745,3.29550249661003
"951","16726925","ZNRD2","10534","zinc ribbon domain containing 2",1.52605240751869,7.51970416656531,4.4543960068581,0.000254696547001885,0.00357335454002645,0.338305544439268
"952","16726936","FAM89B","23625","family with sequence similarity 89 member B",0.807503989756269,7.45957494847739,1.78904983831213,0.0890889820477068,0.238488812804683,-5.17930247155447
"953","16726945","EHBP1L1","254102","EH domain binding protein 1 like 1",-0.677696061358021,6.25182706241075,-1.76732087979249,0.0927571516933177,0.244251591556916,-5.21368112955571
"954","16727074","OVOL1","5017","ovo like transcriptional repressor 1",0.239352860606018,5.4109978655254,0.6284425277033,0.536976500113002,0.709784124295611,-6.5104629470899
"955","16727277","PACS1","55690","phosphofurin acidic cluster sorting protein 1",-1.16600291535176,5.99362344704497,-4.36059697069242,0.000316277495907197,0.00411307020105342,0.126381811050952
"956","16727427","DPP3","10072","dipeptidyl peptidase 3",-1.05789179499593,6.57448851990685,-3.86313535638218,0.00100027143276698,0.009552047260754,-0.995876599604585
"957","16727596","RCE1","9986","Ras converting CAAX endopeptidase 1",-0.1750495027303,6.8947140866357,-0.441774718674577,0.66349263586977,0.801319315335897,-6.61237530899605
"958","16727650","RHOD","29984","ras homolog family member D",-1.02954634670773,7.89013260582842,-2.0133000296471,0.0580359593302166,0.178613944056513,-4.80764865471423
"959","16727702","GRK2","156","G protein-coupled receptor kinase 2",-0.466169260812024,7.27860870308601,-1.6977089668976,0.105400311763459,0.264909874485699,-5.32175977559744
"960","16727919","GSTP1","2950","glutathione S-transferase pi 1",-0.954362408233864,8.71895610394854,-3.4114895863004,0.00283171886524825,0.0204980309497618,-2.00082892171621
"961","16727995","NDUFS8","4728","NADH:ubiquinone oxidoreductase core subunit S8",0.101255207448053,6.81663651952844,0.318976904797764,0.753121800257744,0.862283181781096,-6.66039045874226
"962","16728017","TCIRG1","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",-0.751265985967944,6.78201280726731,-2.54547626256411,0.0194597609507822,0.0825565616093788,-3.82047914185008
"963","16728066","LRP5","4041","LDL receptor related protein 5",-1.37240870619888,7.80899736203751,-2.76001121990763,0.0122330415810272,0.0590994226161226,-3.38918433287251
"964","16728141","GAL","51083","galanin and GMAP prepropeptide",-0.050337530785276,5.91121926684988,-0.062063705234851,0.951141265135792,0.976061996973411,-6.71095476458744
"965","16728245","LOC105369370","105369370","uncharacterized LOC105369370",-1.22750056369097,5.11859770416423,-3.41325052885928,0.0028203278574537,0.0204380587026931,-1.99695896322563
"966","16728261","CCND1","595","cyclin D1",-1.80118409085729,8.17256971609462,-5.53036925002231,2.21670745709203e-05,0.000642552205624035,2.73804430574191
"967","16728284","LOC105369371","105369371","uncharacterized LOC105369371",0.119758466183911,7.81936229432108,0.14373668408504,0.887177414009981,0.942617048956189,-6.70225473291163
"968","16728287","ANO1","55107","anoctamin 1",-0.608869527821541,6.7347404020324,-0.652006478512451,0.521977780686589,0.699747518753606,-6.49516087134618
"969","16728384","MIR548K","100313770","microRNA 548k",0.0922476337787508,4.87912490903436,0.177518125504304,0.860924972135135,0.927095675902787,-6.69664149889288
"970","16728518","FAM86C1","55199","family with sequence similarity 86 member C1",-0.461661699798023,5.20312465137587,-0.95883903474613,0.349330792828308,0.553946932437118,-6.24777588478089
"971","16728560","IL18BP","10068","interleukin 18 binding protein",0.919601016620172,6.75182445186264,2.62135368340733,0.0165348021040925,0.0733852248906193,-3.66979235441972
"972","16728632","FOLR1","2348","folate receptor alpha",-0.508779324256396,5.94430048870807,-0.968155937697139,0.34477399700765,0.549565052196342,-6.23890414693303
"973","16728731","ATG16L2","89849","autophagy related 16 like 2",0.159975015423439,5.3007510096923,0.464470381545932,0.647433756669229,0.791476448099845,-6.60183480331749
"974","16728908","PAAF1","80227","proteasomal ATPase associated factor 1",-0.215126011056642,6.06073114390279,-0.438460638233918,0.665851849327452,0.803025140867785,-6.61387118745386
"975","16728949","PPME1","51400","protein phosphatase methylesterase 1",-0.460842411998754,7.90068208303183,-0.733942406312439,0.471681671463914,0.659711784138704,-6.4377781565333
"976","16729025","RNF169","254225","ring finger protein 169",-0.583958561964325,7.77189420907963,-1.05367319055485,0.304862004728173,0.511863228147839,-6.15386662251887
"977","16729035","SPCS2","9789","signal peptidase complex subunit 2",0.866522651821084,7.05783483783062,1.7082744556472,0.103391112734548,0.262062219488955,-5.30556078297041
"978","16729051","NEU3","10825","neuraminidase 3",0.053480431194842,5.84735585125889,0.109972210845184,0.913550739169959,0.956359845638882,-6.70668774830118
"979","16729064","SLCO2B1","11309","solute carrier organic anion transporter family member 2B1",-0.592556773979661,4.322987802525,-1.52148453653713,0.144124136254174,0.320709102655551,-5.58067431577677
"980","16729126","SNORD15B","114599","small nucleolar RNA, C/D box 15B",0.308560682111203,10.9857285768586,0.794116234496535,0.436647009574872,0.631181309974223,-6.39155547651517
"981","16729128","SERPINH1","871","serpin family H member 1",-0.561477650844206,8.32556040480222,-1.43896415273388,0.165955341297018,0.349771347128243,-5.69427795686769
"982","16729188","UVRAG","7405","UV radiation resistance associated",0.0345862570234559,7.66245903078229,0.0759296451246525,0.940245524737995,0.969872323683337,-6.70996399835971
"983","16729240","EMSY","56946","EMSY transcriptional repressor, BRCA2 interacting",0.821720591966077,7.98398069119853,1.98227134274218,0.0616597065237598,0.185334415486674,-4.86083074179405
"984","16729298","ACER3","55331","alkaline ceramidase 3",-1.40741796776819,6.13652364345162,-2.10662542775966,0.0482594699057123,0.15650434301606,-4.64450112692096
"985","16729431","AQP11","282679","aquaporin 11",0.267573249420878,5.60850829620009,0.831692788776983,0.415610461881634,0.614221134725394,-6.36096233578869
"986","16729475","KCTD21-AS1","100289388","KCTD21 antisense RNA 1",-0.259930302847607,4.13943788352361,-0.635145184868173,0.532686510566091,0.706953860331762,-6.50616529187049
"987","16729557","DDIAS","220042","DNA damage induced apoptosis suppressor",-1.19691164375699,5.48911682412899,-2.95354570914729,0.00797725856629301,0.0434882861360464,-2.98746262869093
"988","16729574","RAB30-DT","100506233","RAB30 divergent transcript",0.372583847057369,6.47715945759169,1.11993986577048,0.276289316406973,0.483763624789219,-6.08357383503888
