"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5250941","Negative epigenetic regulation of rRNA expression","28/1126","109/10616",6.26605633454117e-06,0.000157278013996983,0.000132576560341345,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/ERCC2/DNMT3B/POLR1A/H3C2/CDK7/H2BC15/H3C11/H3C13/H3-3A/POLR2L/TWISTNB/HDAC1/H2AC4/POLR1E/H4C3/H2BC10/H2BC13/SUV39H1/H2BC9/TAF1B/POLR2K/H3C12/H4C5",28
"R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","10/1126","19/10616",6.51843416604881e-06,0.000160404605458652,0.000135212101896369,"TOP2A/CDC25A/LIN37/RBL1/LIN9/E2F1/MAX/PCNA/HDAC1/TFDP2",10
"R-HSA-1912408","Pre-NOTCH Transcription and Translation","25/1126","92/10616",6.67610576017182e-06,0.000161125244788762,0.00013581956050552,"H2BC14/CCND1/H2AX/H3C7/H2AC20/MOV10/KAT2B/H2AC8/KAT2A/MAML2/E2F1/H3C2/E2F3/H2BC15/H3C11/H3C13/H3-3A/TFDP2/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/H3C12/H4C5",25
"R-HSA-453274","Mitotic G2-G2/M phases","42/1126","197/10616",6.88084375777967e-06,0.000162933187094594,0.00013734355464883,"CDK1/CENPF/FOXM1/MYBL2/PLK1/GTSE1/CCNA2/CDC25A/CDK2/CCNB1/CEP78/PLK4/CCNB2/NEK2/CEP70/CDC25B/HMMR/TUBGCP4/PPP2R1B/CKAP5/PSMA4/LIN37/ALMS1/LIN9/AURKA/TPX2/E2F1/E2F3/CEP152/CDK7/AJUBA/CETN2/YWHAE/WEE1/HAUS4/PKMYT1/HAUS1/MAPRE1/OFD1/BTRC/PSME3/CEP63",42
"R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","9/1126","16/10616",9.42803220097298e-06,0.000219114452078168,0.000184701215633096,"CDK1/MYBL2/CCNA2/LIN37/RBL1/LIN9/E2F1/HDAC1/TFDP2",9
"R-HSA-3214815","HDACs deacetylate histones","25/1126","94/10616",1.009613407193e-05,0.000230375422914039,0.000194193583584491,"H2BC14/H2AC15/H2AC13/H3C7/H2AC20/H2AC21/H2AC8/H3C2/H2BC15/H2AC17/H3C11/TBL1XR1/H3C13/H2AC11/HDAC1/H2AC4/H4C3/GPS2/H2BC10/H2BC13/MTA1/NCOR2/H2BC9/H3C12/H4C5",25
"R-HSA-427413","NoRC negatively regulates rRNA expression","27/1126","106/10616",1.08138412698553e-05,0.000241728404898022,0.000203763511782354,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/ERCC2/DNMT3B/POLR1A/H3C2/CDK7/H2BC15/H3C11/H3C13/H3-3A/POLR2L/TWISTNB/HDAC1/H2AC4/POLR1E/H4C3/H2BC10/H2BC13/H2BC9/TAF1B/POLR2K/H3C12/H4C5",27
"R-HSA-212300","PRC2 methylates histones and DNA","21/1126","72/10616",1.0978899664691e-05,0.000241728404898022,0.000203763511782354,"H2BC14/MTF2/H2AX/H3C7/H2AC20/H2AC8/SUZ12/DNMT3B/H3C2/EZH2/H2BC15/H3C11/H3C13/H3-3A/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/H3C12/H4C5",21
"R-HSA-5693538","Homology Directed Repair","32/1126","137/10616",1.21944173598497e-05,0.000263861961838128,0.000222420861100708,"BARD1/DNA2/TIMELESS/H2BC14/CCNA2/BRIP1/BLM/CDK2/RAD51AP1/RAD51/POLQ/RPA1/H2AX/RNF8/ATM/GEN1/TIPIN/CHEK1/RFC3/H2BC15/PCNA/XRCC2/SUMO2/CLSPN/RBBP8/H4C3/H2BC10/POLE2/H2BC13/SPIDR/H2BC9/H4C5",32
"R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","31/1126","131/10616",1.25702483650978e-05,0.000267384096579622,0.000225389823495509,"BARD1/DNA2/TIMELESS/H2BC14/CCNA2/BRIP1/BLM/CDK2/RAD51AP1/RAD51/RPA1/H2AX/RNF8/ATM/GEN1/TIPIN/CHEK1/RFC3/H2BC15/PCNA/XRCC2/SUMO2/CLSPN/RBBP8/H4C3/H2BC10/POLE2/H2BC13/SPIDR/H2BC9/H4C5",31
"R-HSA-73886","Chromosome Maintenance","27/1126","108/10616",1.56476318591321e-05,0.000321930786610014,0.000271369629308504,"DNA2/H2BC14/KNL1/CENPI/CENPA/RPA1/H2AX/H2AC20/H2AC8/CENPU/RFC3/CENPM/TERF2IP/H2BC15/CENPQ/PCNA/POLA1/CENPH/H2AC4/H4C3/TERF1/H2BC10/POLE2/H2BC13/CENPN/H2BC9/H4C5",27
"R-HSA-977225","Amyloid fiber formation","27/1126","108/10616",1.56476318591321e-05,0.000321930786610014,0.000271369629308504,"H2BC14/APP/H2AX/H3C7/H2AC20/ITM2B/TSPAN14/H2AC8/B2M/H3C2/SORL1/H2BC15/H3C11/H3C13/H3-3A/H2AC4/SIAH2/H4C3/H2BC10/TSPAN15/H2BC13/FURIN/HSPG2/H2BC9/ADAM10/H3C12/H4C5",27
"R-HSA-5693532","DNA Double-Strand Break Repair","36/1126","165/10616",1.80830499861811e-05,0.000366035931171891,0.000308547796877962,"BARD1/DNA2/TIMELESS/H2BC14/CCNA2/BRIP1/KPNA2/BLM/CDK2/RAD51AP1/CHEK2/RAD51/POLQ/RPA1/H2AX/PRKDC/RNF8/ATM/GEN1/TIPIN/CHEK1/RFC3/H2BC15/PCNA/XRCC2/SUMO2/CLSPN/RBBP8/H4C3/DCLRE1C/H2BC10/POLE2/H2BC13/SPIDR/H2BC9/H4C5",36
"R-HSA-5334118","DNA methylation","19/1126","64/10616",2.16549069160763e-05,0.000431379494915487,0.000363628762751155,"H2BC14/UHRF1/H2AX/H3C7/H2AC20/H2AC8/DNMT3B/H3C2/H2BC15/H3C11/H3C13/H3-3A/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/H3C12/H4C5",19
"R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","16/1126","49/10616",2.59383004158776e-05,0.000508633859717601,0.000428749867071662,"CDK1/E2F8/CCNA2/CARM1/CDK2/CCNB1/RBL1/AURKA/CCNE2/E2F1/CNOT2/PCNA/TFDP2/CCNE1/ZNF385A/PLK2",16
"R-HSA-69275","G2/M Transition","40/1126","195/10616",2.92625865651147e-05,0.000564993017526445,0.000476257481748021,"CDK1/CENPF/FOXM1/MYBL2/PLK1/GTSE1/CCNA2/CDC25A/CDK2/CCNB1/CEP78/PLK4/CCNB2/NEK2/CEP70/CDC25B/HMMR/TUBGCP4/PPP2R1B/CKAP5/PSMA4/LIN37/ALMS1/LIN9/AURKA/TPX2/CEP152/CDK7/AJUBA/CETN2/YWHAE/WEE1/HAUS4/PKMYT1/HAUS1/MAPRE1/OFD1/BTRC/PSME3/CEP63",40
"R-HSA-1474165","Reproduction","32/1126","143/10616",3.06558656822942e-05,0.000582925930776957,0.00049137392361572,"LMNB1/MND1/H2BC14/BLM/CDK2/RAD51/RPA1/H2AX/SUN2/H3C7/H2AC20/H2AC8/ATM/H3C2/LMNA/CD9/TERF2IP/H2BC15/H3C11/H3C13/H3-3A/H2AC4/RBBP8/H4C3/TERF1/H2BC10/H2BC13/B4GALT1/H2BC9/MLH3/H3C12/H4C5",32
"R-HSA-8862803","Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models","10/1126","22/10616",3.38393951227664e-05,0.000624535895280469,0.000526448794092574,"LMNB1/CDC25A/CDC25B/APP/PRDX1/LMNA/YWHAE/CAPN2/CAPN1/PRDX2",10
"R-HSA-8863678","Neurodegenerative Diseases","10/1126","22/10616",3.38393951227664e-05,0.000624535895280469,0.000526448794092574,"LMNB1/CDC25A/CDC25B/APP/PRDX1/LMNA/YWHAE/CAPN2/CAPN1/PRDX2",10
"R-HSA-9616222","Transcriptional regulation of granulopoiesis","23/1126","89/10616",3.72861685973095e-05,0.000678175965067005,0.000571664369798566,"H2BC14/CDK2/H2AX/H3C7/H2AC20/H2AC8/CBFB/E2F1/H3C2/H2BC15/H3C11/H3C13/H3-3A/TFDP2/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/CEBPB/KLF5/H3C12/H4C5",23
"R-HSA-3247509","Chromatin modifying enzymes","51/1126","274/10616",4.11370804896144e-05,0.000727141352316424,0.000612939449845256,"H2BC14/CARM1/H2AC15/SMARCC2/SMARCA4/H2AC13/CCND1/ACTB/H2AX/H3C7/H2AC20/KDM6B/JMJD6/YEATS2/KAT2B/H2AC21/H2AC8/SUZ12/KAT2A/H3C2/SMARCD2/EZH2/ARID1A/RIOX2/H2BC15/ELP5/H2AC17/H3C11/RELA/EHMT2/TADA1/TBL1XR1/H3C13/H2AC11/HDAC1/H2AC4/KDM4C/DPY30/H4C3/GPS2/H2BC10/SUV39H2/H2BC13/SUV39H1/SMARCC1/MTA1/NFKB2/NCOR2/H2BC9/H3C12/H4C5",51
"R-HSA-4839726","Chromatin organization","51/1126","274/10616",4.11370804896144e-05,0.000727141352316424,0.000612939449845256,"H2BC14/CARM1/H2AC15/SMARCC2/SMARCA4/H2AC13/CCND1/ACTB/H2AX/H3C7/H2AC20/KDM6B/JMJD6/YEATS2/KAT2B/H2AC21/H2AC8/SUZ12/KAT2A/H3C2/SMARCD2/EZH2/ARID1A/RIOX2/H2BC15/ELP5/H2AC17/H3C11/RELA/EHMT2/TADA1/TBL1XR1/H3C13/H2AC11/HDAC1/H2AC4/KDM4C/DPY30/H4C3/GPS2/H2BC10/SUV39H2/H2BC13/SUV39H1/SMARCC1/MTA1/NFKB2/NCOR2/H2BC9/H3C12/H4C5",51
"R-HSA-427359","SIRT1 negatively regulates rRNA expression","19/1126","67/10616",4.40098000332828e-05,0.000767115264469026,0.000646635219787269,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/H3C2/H2BC15/H3C11/H3C13/H3-3A/H2AC4/H4C3/H2BC10/H2BC13/SUV39H1/H2BC9/TAF1B/H3C12/H4C5",19
"R-HSA-157118","Signaling by NOTCH","45/1126","234/10616",5.12094133550216e-05,0.000874411647971476,0.000737080063922276,"DLGAP5/H2BC14/CCND1/H2AX/H3C7/PSMA4/H2AC20/MOV10/KAT2B/H2AC8/STAT1/TACC3/KAT2A/MAML2/E2F1/H3C2/E2F3/DTX4/H2BC15/H3C11/TBL1XR1/HIF1A/H3C13/H3-3A/HDAC1/TFDP2/H2AC4/RAB6A/SMAD3/H4C3/MDK/YWHAZ/ARRB2/H2BC10/H2BC13/ITCH/B4GALT1/DTX2/FURIN/NCOR2/H2BC9/PSME3/ADAM10/H3C12/H4C5",45
"R-HSA-8953897","Cellular responses to external stimuli","80/1126","491/10616",5.15589338246129e-05,0.000874411647971476,0.000737080063922276,"H1-5/LMNB1/H2BC14/CCNA2/CDK2/H1-2/CYBA/RPA1/UBE2C/H2AX/SOD1/H3C7/PSMA4/MT1X/HSPA9/H2AC20/H1-4/KDM6B/MOV10/H2AC8/CAPZB/ATM/SUZ12/CCNE2/E2F1/PRDX1/H3C2/E2F3/HIGD1A/MT1F/CDK6/EZH2/BAG1/TERF2IP/H2BC15/GSTP1/AJUBA/H3C11/E2F2/RELA/EHMT2/TXN/HIF1A/BAG2/H3C13/CYCS/H3-3A/ID1/YWHAE/CAMK2G/HSPA13/RPS6KA1/TFDP2/LAMTOR3/H2AC4/NUP155/PRDX2/RRAGC/H4C3/TERF1/CBX6/NUP188/MAPK14/H2BC10/TCIRG1/H2BC13/MAPK9/CAPZA2/CCNE1/AKT1S1/NUP85/H2BC9/CEBPB/NUP50/PSME3/ATP6V0B/HMGA2/MAPKAPK2/H3C12/H4C5",80
"R-HSA-5693607","Processing of DNA double-strand break ends","24/1126","97/10616",5.4775953905795e-05,0.00091658429535697,0.000772629244565951,"BARD1/DNA2/TIMELESS/H2BC14/CCNA2/BRIP1/BLM/CDK2/RPA1/H2AX/RNF8/ATM/TIPIN/CHEK1/RFC3/H2BC15/SUMO2/CLSPN/RBBP8/H4C3/H2BC10/H2BC13/H2BC9/H4C5",24
"R-HSA-2262752","Cellular responses to stress","78/1126","477/10616",5.64759762268036e-05,0.000932596712692613,0.000786126815899414,"H1-5/LMNB1/H2BC14/CCNA2/CDK2/H1-2/CYBA/RPA1/UBE2C/H2AX/SOD1/H3C7/PSMA4/HSPA9/H2AC20/H1-4/KDM6B/MOV10/H2AC8/CAPZB/ATM/SUZ12/CCNE2/E2F1/PRDX1/H3C2/E2F3/HIGD1A/CDK6/EZH2/BAG1/TERF2IP/H2BC15/GSTP1/AJUBA/H3C11/E2F2/RELA/EHMT2/TXN/HIF1A/BAG2/H3C13/CYCS/H3-3A/ID1/YWHAE/CAMK2G/HSPA13/RPS6KA1/TFDP2/LAMTOR3/H2AC4/NUP155/PRDX2/RRAGC/H4C3/TERF1/CBX6/NUP188/MAPK14/H2BC10/TCIRG1/H2BC13/MAPK9/CAPZA2/CCNE1/AKT1S1/NUP85/H2BC9/CEBPB/NUP50/PSME3/ATP6V0B/HMGA2/MAPKAPK2/H3C12/H4C5",78
"R-HSA-75153","Apoptotic execution phase","16/1126","52/10616",5.90552174479975e-05,0.000962523349314764,0.000811353295081851,"H1-5/LMNB1/H1-2/SPTAN1/H1-4/HMGB2/CASP6/LMNA/ADD1/CTNNB1/BCAP31/DSG2/CLSPN/DFFA/FNTA/DNM1L",16
"R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","20/1126","75/10616",7.32012814728436e-05,0.0011777898493387,0.000992810902566908,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/H3C2/H2BC15/H3C11/EHMT2/H3C13/H3-3A/HDAC1/H2AC4/H4C3/H2BC10/H2BC13/MTA1/H2BC9/H3C12/H4C5",20
"R-HSA-5578749","Transcriptional regulation by small RNAs","25/1126","105/10616",7.63271491563789e-05,0.0012125388884969,0.00102210239709741,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/H3C2/H2BC15/H3C11/POLR2C/H3C13/H3-3A/POLR2L/H2AC4/NUP155/H4C3/NUP188/RAN/H2BC10/H2BC13/NUP85/H2BC9/NUP50/POLR2K/H3C12/H4C5",25
"R-HSA-8856688","Golgi-to-ER retrograde transport","29/1126","132/10616",0.000100873635061372,0.00158245515002528,0.00133392109521946,"CENPE/KIF20A/KIF4A/GALNT2/KIF23/ARF4/KIFC1/KIF18B/KIF20B/ARFGAP3/KDELR3/NAPA/KIF18A/COPA/CAPZB/COPG2/PAFAH1B3/KIF16B/GBF1/RINT1/RAB3GAP2/KIF1C/GALNT1/RAB6A/CAPZA2/BICD2/BICD1/RAB18/KIF2A",29
"R-HSA-8953750","Transcriptional Regulation by E2F6","12/1126","34/10616",0.000113547473994249,0.00175928493657756,0.00148297870518805,"RRM2/CDC7/RAD51/SUZ12/E2F1/CHEK1/MAX/EZH2/EHMT2/TFDP2/RBBP8/PCGF2",12
"R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","18/1126","66/10616",0.000121169353402984,0.00185448217708225,0.00156322464916558,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/H3C2/H2BC15/H3C11/H3C13/H3-3A/H2AC4/KDM4C/H4C3/H2BC10/H2BC13/H2BC9/H3C12/H4C5",18
"R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere","19/1126","72/10616",0.000128192353822416,0.0018927224005545,0.00159545901661336,"H2BC14/KNL1/CENPI/CENPA/H2AX/H2AC20/H2AC8/CENPU/CENPM/H2BC15/CENPQ/CENPH/H2AC4/H4C3/H2BC10/H2BC13/CENPN/H2BC9/H4C5",19
"R-HSA-774815","Nucleosome assembly","19/1126","72/10616",0.000128192353822416,0.0018927224005545,0.00159545901661336,"H2BC14/KNL1/CENPI/CENPA/H2AX/H2AC20/H2AC8/CENPU/CENPM/H2BC15/CENPQ/CENPH/H2AC4/H4C3/H2BC10/H2BC13/CENPN/H2BC9/H4C5",19
"R-HSA-8854518","AURKA Activation by TPX2","19/1126","72/10616",0.000128192353822416,0.0018927224005545,0.00159545901661336,"CDK1/PLK1/CEP78/PLK4/NEK2/CEP70/HMMR/CKAP5/ALMS1/AURKA/TPX2/CEP152/CETN2/YWHAE/HAUS4/HAUS1/MAPRE1/OFD1/CEP63",19
"R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","23/1126","96/10616",0.000131923293864998,0.00192515969535549,0.00162280184007739,"H2BC14/H2AX/H3C7/H2AC20/MOV10/KAT2B/H2AC8/CBFB/H3C2/H2BC15/H3C11/H3C13/NR4A3/H3-3A/HDAC1/H2AC4/DPY30/H4C3/H2BC10/H2BC13/H2BC9/H3C12/H4C5",23
"R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","22/1126","90/10616",0.000133925158628257,0.00193190889745359,0.00162849103958134,"H2BC14/SMARCA4/H2AX/H3C7/H2AC20/H2AC8/H3C2/H2BC15/H3C11/H3C13/H3-3A/CTNNB1/TCF7L2/HDAC1/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/BCL9/H3C12/H4C5",22
"R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","25/1126","109/10616",0.000145189083083973,0.00207059430989075,0.00174539507774393,"H2BC14/CCNA2/CDK2/UBE2C/H2AX/H3C7/H2AC20/H2AC8/H3C2/CDK6/H2BC15/H3C11/RELA/EHMT2/H3C13/H3-3A/RPS6KA1/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/CEBPB/H3C12/H4C5",25
"R-HSA-69002","DNA Replication Pre-Initiation","21/1126","85/10616",0.000160762544321445,0.00226693250700464,0.00191089718560676,"MCM10/CDK2/MCM5/CDC7/GMNN/RPA1/PSMA4/MCM4/E2F1/CDC45/MCM2/E2F3/ORC1/DBF4/E2F2/POLA1/POLE2/MCM7/CDT1/PSME3/MCM8",21
"R-HSA-73728","RNA Polymerase I Promoter Opening","17/1126","62/10616",0.000172942189198879,0.00241158274938437,0.00203282924146051,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/H3C2/H2BC15/H3C11/H3C13/H3-3A/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/H3C12/H4C5",17
"R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","22/1126","92/10616",0.000188747008876373,0.0026030494081302,0.00219422491521984,"AURKB/BARD1/DNA2/CCNA2/BRIP1/BLM/CDK2/CHEK2/RPA1/SUPT16H/AURKA/ATM/TPX2/CHEK1/TAF13/RFC3/RBBP8/PRKAB2/HIPK2/MAPK14/CSNK2A1/TAF7",22
"R-HSA-948021","Transport to the Golgi and subsequent modification","36/1126","184/10616",0.000196687368554891,0.00268307225583031,0.00226167969562547,"COG6/BET1L/COG1/CTSC/ARF4/COG3/SEC24A/GOLGB1/SPTAN1/ARFGAP3/YKT6/COG5/KDELR3/NAPA/GOSR1/COPA/CAPZB/SPTBN1/COPG2/BET1/MIA3/SAR1B/SEC23A/STX5/MANEA/MGAT4B/GOSR2/GBF1/SEC23IP/CD59/B4GALT5/MAN2A1/CAPZA2/B4GALT1/MIA2/FUT8",36
"R-HSA-381070","IRE1alpha activates chaperones","15/1126","52/10616",0.000223686918895041,0.00301293319456201,0.00253973399919045,"WIPI1/SERP1/FKBP14/KDELR3/TSPYL2/SYVN1/PPP2R5B/LMNA/GOSR2/GFPT1/ADD1/SRPRA/ERN1/CXXC1/WFS1",15
"R-HSA-9609523","Insertion of tail-anchored proteins into the endoplasmic reticulum membrane","9/1126","22/10616",0.000226971601698782,0.00301293319456201,0.00253973399919045,"APP/SERP1/CAMLG/STX5/CYB5A/EMD/ALDH3A2/SEC61G/SEC61B",9
"R-HSA-2565942","Regulation of PLK1 Activity at G2/M Transition","21/1126","87/10616",0.000228070640225809,0.00301293319456201,0.00253973399919045,"CDK1/PLK1/CCNB1/CEP78/PLK4/CCNB2/NEK2/CEP70/CKAP5/ALMS1/AURKA/CEP152/AJUBA/CETN2/YWHAE/HAUS4/HAUS1/MAPRE1/OFD1/BTRC/CEP63",21
"R-HSA-6807878","COPI-mediated anterograde transport","23/1126","100/10616",0.000252579677424872,0.00330195307466889,0.00278336157688592,"COG6/BET1L/COG1/ARF4/COG3/GOLGB1/SPTAN1/ARFGAP3/YKT6/COG5/KDELR3/NAPA/GOSR1/COPA/CAPZB/SPTBN1/COPG2/BET1/STX5/GOSR2/GBF1/CD59/CAPZA2",23
"R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","8/1126","18/10616",0.000257848967701107,0.00332536105685397,0.00280309319533508,"CDK1/CARM1/CCNB1/RBL1/AURKA/PCNA/TFDP2/ZNF385A",8
"R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","7/1126","14/10616",0.000259669628343976,0.00332536105685397,0.00280309319533508,"E2F8/CCNA2/CDK2/CCNE2/E2F1/CCNE1/ZNF385A",7
"R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","26/1126","121/10616",0.000328238357929471,0.00411939139201487,0.00347241631283283,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/SUZ12/H3C2/EZH2/H2BC15/AJUBA/H3C11/POLR2C/H3C13/H3-3A/POLR2L/RARG/HOXB3/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/POLR2K/H3C12/PCGF2/H4C5",26
"R-HSA-5619507","Activation of HOX genes during differentiation","26/1126","121/10616",0.000328238357929471,0.00411939139201487,0.00347241631283283,"H2BC14/H2AX/H3C7/H2AC20/H2AC8/SUZ12/H3C2/EZH2/H2BC15/AJUBA/H3C11/POLR2C/H3C13/H3-3A/POLR2L/RARG/HOXB3/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/POLR2K/H3C12/PCGF2/H4C5",26
"R-HSA-73980","RNA Polymerase III Transcription Termination","9/1126","23/10616",0.000338037334967532,0.00420036490479458,0.00354067245067608,"POLR3D/NFIC/SSB/NFIB/POLR2L/POLR3K/POLR3A/NFIX/POLR2K",9
"R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","11/1126","33/10616",0.00038785967753305,0.00477219505199978,0.00402269324995578,"BARD1/DNA2/BRIP1/BLM/RAD51AP1/RAD51/ATM/GEN1/XRCC2/RBBP8/SPIDR",11
"R-HSA-109581","Apoptosis","34/1126","177/10616",0.000417373639790605,0.00508547493142921,0.00428677064884576,"H1-5/LMNB1/H1-2/BID/PSMA4/SPTAN1/H1-4/HMGB2/CASP6/C1QBP/E2F1/LMNA/BCL2L1/ADD1/CYCS/CTNNB1/ARHGAP10/YWHAE/BCAP31/YWHAQ/DSG2/TFDP2/CLSPN/OMA1/DFFA/YWHAZ/FNTA/YWHAH/TP53BP2/YWHAB/PSME3/CFLAR/TNFSF10/DNM1L",34
"R-HSA-4419969","Depolymerisation of the Nuclear Lamina","7/1126","15/10616",0.000442454644289795,0.0053392363325355,0.00450067730274538,"CDK1/LMNB1/CCNB1/TMPO/LMNA/EMD/LPIN2",7
"R-HSA-6811438","Intra-Golgi traffic","13/1126","44/10616",0.000448668351714224,0.00536265506096525,0.00452041797967715,"COG6/BET1L/COG1/COG3/YKT6/COG5/NAPA/GOSR1/TRIP11/STX5/GOSR2/CYTH3/MAN2A1",13
"R-HSA-8852135","Protein ubiquitination","19/1126","79/10616",0.000468639539463302,0.00554851530213626,0.00467708775730505,"H2BC14/SELENOS/UBE2C/PRKDC/DERL1/RTF1/UBE2T/H2BC15/PCNA/RNF181/BCL10/UBA6/H2BC10/UCHL3/H2BC13/RAD18/H2BC9/UBE2S/UBE2E3",19
"R-HSA-381038","XBP1(S) activates chaperone genes","14/1126","50/10616",0.000503535924201669,0.00590595873713173,0.00497839256097076,"WIPI1/SERP1/FKBP14/KDELR3/TSPYL2/SYVN1/PPP2R5B/LMNA/GOSR2/GFPT1/ADD1/SRPRA/CXXC1/WFS1",14
"R-HSA-5693537","Resolution of D-Loop Structures","11/1126","34/10616",0.00051905247052987,0.00603158194921285,0.00508428589554113,"BARD1/DNA2/BRIP1/BLM/RAD51AP1/RAD51/ATM/GEN1/XRCC2/RBBP8/SPIDR",11
"R-HSA-4615885","SUMOylation of DNA replication proteins","13/1126","45/10616",0.000570568582457407,0.00654622821142071,0.00551810388129823,"AURKB/TOP2A/INCENP/CDCA8/AURKA/BIRC5/PCNA/PIAS3/SUMO2/NUP155/NUP188/NUP85/NUP50",13
"R-HSA-5357801","Programmed Cell Death","34/1126","180/10616",0.000573772990642453,0.00654622821142071,0.00551810388129823,"H1-5/LMNB1/H1-2/BID/PSMA4/SPTAN1/H1-4/HMGB2/CASP6/C1QBP/E2F1/LMNA/BCL2L1/ADD1/CYCS/CTNNB1/ARHGAP10/YWHAE/BCAP31/YWHAQ/DSG2/TFDP2/CLSPN/OMA1/DFFA/YWHAZ/FNTA/YWHAH/TP53BP2/YWHAB/PSME3/CFLAR/TNFSF10/DNM1L",34
"R-HSA-69239","Synthesis of DNA","25/1126","119/10616",0.000605266226957393,0.00684332535884259,0.00576854014312167,"DNA2/CCNA2/GINS1/CDK2/MCM5/GINS2/SKP2/RPA1/UBE2C/PSMA4/MCM4/CCNE2/CDC45/MCM2/ORC1/RFC3/PCNA/POLA1/GINS4/POLE2/MCM7/CCNE1/CDT1/PSME3/MCM8",25
"R-HSA-199977","ER to Golgi Anterograde Transport","30/1126","153/10616",0.000625046172755321,0.00700386559649935,0.00590386657536745,"COG6/BET1L/COG1/CTSC/ARF4/COG3/SEC24A/GOLGB1/SPTAN1/ARFGAP3/YKT6/COG5/KDELR3/NAPA/GOSR1/COPA/CAPZB/SPTBN1/COPG2/BET1/MIA3/SAR1B/SEC23A/STX5/GOSR2/GBF1/SEC23IP/CD59/CAPZA2/MIA2",30
"R-HSA-5633007","Regulation of TP53 Activity","31/1126","160/10616",0.000632376190201406,0.00702329308586517,0.00592024286122415,"CDK1/AURKB/BARD1/DNA2/CCNA2/BRIP1/BLM/CDK2/CHEK2/PPP2R1B/RPA1/JMY/SUPT16H/AURKA/ATM/TPX2/CHEK1/PIP4K2B/TAF13/RFC3/EHMT2/BRD7/HDAC1/RBBP8/PRKAB2/HIPK2/MAPK14/CSNK2A1/TAF7/ZNF385A/TP53BP2",31
"R-HSA-157579","Telomere Maintenance","19/1126","81/10616",0.000654051805442589,0.00720030715640745,0.00606945581227887,"DNA2/H2BC14/RPA1/H2AX/H2AC20/H2AC8/RFC3/TERF2IP/H2BC15/PCNA/POLA1/H2AC4/H4C3/TERF1/H2BC10/POLE2/H2BC13/H2BC9/H4C5",19
"R-HSA-9018519","Estrogen-dependent gene expression","29/1126","149/10616",0.000864773602194333,0.00943731191959902,0.00795512558540324,"H2BC14/CARM1/KPNA2/CCND1/H2AX/H3C7/H2AC20/MOV10/KAT2B/H2AC8/CBFB/CCNT1/H3C2/H2BC15/H3C11/POLR2C/H3C13/H3-3A/POLR2L/HDAC1/H2AC4/H4C3/H2BC10/H2BC13/H2BC9/POLR2K/CTSD/H3C12/H4C5",29
"R-HSA-73762","RNA Polymerase I Transcription Initiation","13/1126","47/10616",0.000899323882434852,0.00972975407289431,0.00820163794779516,"KAT2B/ERCC2/KAT2A/POLR1A/CDK7/EHMT2/POLR2L/TWISTNB/HDAC1/POLR1E/MTA1/TAF1B/POLR2K",13
"R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","9/1126","26/10616",0.000963703989164643,0.0103371667213814,0.00871365280351296,"BARD1/DNA2/BRIP1/BLM/RAD51AP1/RAD51/ATM/XRCC2/RBBP8",9
